Year,Ranking,Stock_Performance_Year,Stock_Performance,Ticker,Company Name,Country,GICS Sector,fullTimeEmployees,Average Rank,Years Appeared,Original Currency,ReportDate_2024,DilutedEPSIncr,OperatingIncomeIncr,TotalRevenueIncr,GrossProfitIncr,NetIncomeIncr,TotalRevenue,NetIncome,OperatingIncome,GrossProfit,DilutedEPS
2020,74.0,2019,35.4785988297379,TSLA,Tesla Inc,USA,Consumer Discretionary,125665.0,67.0,7,USD,2024-12-31,,,,,,,,,,
2021,97.0,2020,718.351039774622,TSLA,Tesla Inc,USA,Consumer Discretionary,125665.0,67.0,7,USD,2024-12-31,,,,,,,,,,
2022,52.0,2021,48.7699057138952,TSLA,Tesla Inc,USA,Consumer Discretionary,125665.0,67.0,7,USD,2024-12-31,,,,,,53823000000.0,5524000000.0,6496000000.0,13606000000.0,1.63
2023,86.0,2022,-67.8030937843771,TSLA,Tesla Inc,USA,Consumer Discretionary,125665.0,67.0,7,USD,2024-12-31,122.08588957055217,112.93103448275863,51.35165263920629,53.26326620608555,127.78783490224474,81462000000.0,12583000000.0,13832000000.0,20853000000.0,3.62
2024,46.0,2023,109.740856898139,TSLA,Tesla Inc,USA,Consumer Discretionary,125665.0,67.0,7,USD,2024-12-31,19.060773480662967,-35.72151532677849,18.795266504627925,-15.311945523425885,19.200508622744973,96773000000.0,14999000000.0,8891000000.0,17660000000.0,4.31
2025,45.0,2024,66.9105888539208,TSLA,Tesla Inc,USA,Consumer Discretionary,125665.0,67.0,7,USD,2024-12-31,-52.66821345707656,-12.72072882690361,0.9475783534663594,-1.189127972819932,-52.46349756650444,97690000000.0,7130000000.0,7760000000.0,17450000000.0,2.04
2018,69.0,2017,45.6283054504421,TXN,Texas Instruments Inc,USA,Information Technology,34000.0,69.0,1,USD,2024-12-31,,,,,,,,,,
2016,54.0,2015,2.65363671482082,TD.TO,Toronto-Dominion Bank/The,Canada,Financials,100841.0,56.0,2,CAD,2024-10-31,,,,,,,,,,
2017,58.0,2016,28.2155240222402,TD.TO,Toronto-Dominion Bank/The,Canada,Financials,100841.0,56.0,2,CAD,2024-10-31,,,,,,,,,,
2019,95.0,2018,-8.32696995103118,7203.T,Toyota Motor Corp.,Japan,Consumer Discretionary,383853.0,93.5,2,JPY,2025-03-31,,,,,,,,,,
2020,92.0,2019,28.8197009260568,7203.T,Toyota Motor Corp.,Japan,Consumer Discretionary,383853.0,93.5,2,JPY,2025-03-31,,,,,,,,,,
2021,26.0,2020,42.6492541453498,TT,Trane Technologies PLC,Ireland,Industrials,45000.0,25.0,3,USD,2024-12-31,,,,,,,,,,
2024,23.0,2023,44.978407082361,TT,Trane Technologies PLC,Ireland,Industrials,45000.0,25.0,3,USD,2024-12-31,17.245989304812824,19.64115920459713,10.542343840867451,17.974540766999677,15.223455735838314,17677600000.0,2023900000.0,2894000000.0,5857200000.0,8.77
2025,26.0,2024,55.153967185311,TT,Trane Technologies PLC,Ireland,Industrials,45000.0,25.0,3,USD,2024-12-31,28.1641961231471,20.943331029716656,12.222247363895551,20.885405996039065,26.878798359602747,19838200000.0,2567900000.0,3500100000.0,7080500000.0,11.24
2017,66.0,2016,-23.5576652482632,UCB.BR,Ucb SA,Belgium,Health Care,9052.0,56.25,4,EUR,2024-12-31,,,,,,,,,,
2018,4.0,2017,10.6830406681972,UCB.BR,Ucb SA,Belgium,Health Care,9052.0,56.25,4,EUR,2024-12-31,,,,,,,,,,
2019,79.0,2018,9.55096248534351,UCB.BR,Ucb SA,Belgium,Health Care,9052.0,56.25,4,EUR,2024-12-31,,,,,,,,,,
2020,76.0,2019,3.1102060034537,UCB.BR,Ucb SA,Belgium,Health Care,9052.0,56.25,4,EUR,2024-12-31,,,,,,,,,,
2018,95.0,2017,49.4915537062741,UMI.BR,Umicore SA,Belgium,Materials,11251.0,44.0,5,EUR,2024-12-31,,,,,,,,,,
2019,7.0,2018,-10.3686930773499,UMI.BR,Umicore SA,Belgium,Materials,11251.0,44.0,5,EUR,2024-12-31,,,,,,,,,,
2020,14.0,2019,28.4221012497185,UMI.BR,Umicore SA,Belgium,Materials,11251.0,44.0,5,EUR,2024-12-31,,,,,,,,,,
2024,47.0,2023,-25.8359719971814,UMI.BR,Umicore SA,Belgium,Materials,11251.0,44.0,5,EUR,2024-12-31,-7.421875003980251,-30.386514357821408,-28.187440849384355,28.81184925522384,-32.424132894464854,21007361049.0,442898227.8,685106399.2,2860264588.0,2.725704492
2025,57.0,2024,-57.8632668405414,UMI.BR,Umicore SA,Belgium,Materials,11251.0,44.0,5,EUR,2024-12-31,-32.4894514647188,-311.8180292425445,-18.6807110509809,-11.133896260369323,-484.2897948484408,17083036632.0,-1702012691.0,-1451178873.0,2541805696.0,1.840138054
2022,59.0,2021,79.2005067021178,UCG.MI,UniCredit SpA,Italy,Financials,69294.0,73.5,2,EUR,2024-12-31,,,,,,21476711262.0,2410580851.0,3013226064.0,6659229601.0,1.062679726
2024,88.0,2023,94.3873744730288,UCG.MI,UniCredit SpA,Italy,Financials,69294.0,73.5,2,EUR,2024-12-31,65.08507852584766,47.21275937175635,20.549508008066084,47.212759375792025,47.21275936906356,29166188154.0,10933870299.0,13667337874.0,30204816702.0,5.802185301
2016,47.0,2015,11.9052649970367,ULVR.L,Unilever PLC,United Kingdom,Consumer Staples,115964.0,62.5,8,EUR,2024-12-31,,,,,,,,,,
2019,65.0,2018,0.093440958996916,ULVR.L,Unilever PLC,United Kingdom,Consumer Staples,115964.0,62.5,8,EUR,2024-12-31,,,,,,,,,,
2020,46.0,2019,6.22504122399101,ULVR.L,Unilever PLC,United Kingdom,Consumer Staples,115964.0,62.5,8,EUR,2024-12-31,,,,,,,,,,
2021,79.0,2020,3.06842031457286,ULVR.L,Unilever PLC,United Kingdom,Consumer Staples,115964.0,62.5,8,EUR,2024-12-31,,,,,,,,,,
2022,78.0,2021,-10.772440812621,ULVR.L,Unilever PLC,United Kingdom,Consumer Staples,115964.0,62.5,8,EUR,2024-12-31,,,,,,60315125062.0,6956871930.0,11070730567.0,25514664204.0,2.438182921
2023,38.0,2022,5.71238589257582,ULVR.L,Unilever PLC,United Kingdom,Consumer Staples,115964.0,62.5,8,EUR,2024-12-31,9.433962276532577,1.0492416313178983,14.546945312607566,8.933964389163474,26.334931394949514,69089133320.0,8788959380.0,11186889281.0,27794135218.0,2.668200178
2024,76.0,2023,-8.59888190472957,ULVR.L,Unilever PLC,United Kingdom,Consumer Staples,115964.0,62.5,8,EUR,2024-12-31,28.8793103438583,3.228127890863677,-0.7807167944945933,4.170976952178114,-15.11384454708903,68549742853.0,7460609722.0,11548016374.0,28953422192.0,3.438757988
2025,71.0,2024,19.2091043466449,ULVR.L,Unilever PLC,United Kingdom,Consumer Staples,115964.0,62.5,8,EUR,2024-12-31,-14.381270904371647,12.040633403764172,1.9411448892718433,8.718967226946726,-11.453676587319547,69880392683.0,6606095613.0,12938470691.0,31477861584.0,2.944220886
2024,24.0,2023,6.18813948762622,UU.L,United Utilities Group PLC,United Kingdom,Utilities,6000.0,22.0,2,GBP,,-461.445784537017,-27.729186911353036,-3.1406023354401693,-7.869401426337998,-460.7394365389297,2424120172.0,275303305.1,599513590.8,2070082002.0,0.40307951
2025,20.0,2024,-1.1806311740528,UU.L,United Utilities Group PLC,United Kingdom,Utilities,6000.0,22.0,2,GBP,,-38.000000049618,8.897355442571566,8.053430859367479,7.61991302023793,-38.06734992227307,2619345014.0,170502632.6,652854445.9,2227820450.0,0.249909296
2016,25.0,2015,30.1049645403397,UPM.HE,UPM-Kymmene OYJ,Finland,Consumer Discretionary,15890.0,23.5,4,EUR,2024-12-31,,,,,,,,,,
2019,23.0,2018,-11.2493530066266,UPM.HE,UPM-Kymmene OYJ,Finland,Consumer Discretionary,15890.0,23.5,4,EUR,2024-12-31,,,,,,,,,,
2020,24.0,2019,46.9433971045924,UPM.HE,UPM-Kymmene OYJ,Finland,Consumer Discretionary,15890.0,23.5,4,EUR,2024-12-31,,,,,,,,,,
2021,22.0,2020,3.46113652784448,UPM.HE,UPM-Kymmene OYJ,Finland,Consumer Discretionary,15890.0,23.5,4,EUR,2024-12-31,,,,,,,,,,
2018,3.0,2017,16.8218131859868,FR.PA,Valeo SA,France,Consumer Discretionary,106100.0,33.0,4,EUR,2024-12-31,,,,,,,,,,
2019,29.0,2018,-59.4981763044445,FR.PA,Valeo SA,France,Consumer Discretionary,106100.0,33.0,4,EUR,2024-12-31,,,,,,,,,,
2020,34.0,2019,32.593787708197,FR.PA,Valeo SA,France,Consumer Discretionary,106100.0,33.0,4,EUR,2024-12-31,,,,,,,,,,
2021,66.0,2020,2.69849382033702,FR.PA,Valeo SA,France,Consumer Discretionary,106100.0,33.0,4,EUR,2024-12-31,,,,,,,,,,
2018,82.0,2017,35.4455653881521,VER.VI,VERBUND AG,Austria,Real Estate,4314.0,43.66666667,6,EUR,2024-12-31,,,,,,,,,,
2019,42.0,2018,89.3508841271513,VER.VI,VERBUND AG,Austria,Real Estate,4314.0,43.66666667,6,EUR,2024-12-31,,,,,,,,,,
2020,33.0,2019,19.1862127224731,VER.VI,VERBUND AG,Austria,Real Estate,4314.0,43.66666667,6,EUR,2024-12-31,,,,,,,,,,
2021,27.0,2020,57.2856855570929,VER.VI,VERBUND AG,Austria,Real Estate,4314.0,43.66666667,6,EUR,2024-12-31,,,,,,,,,,
2022,37.0,2021,43.7158321949696,VER.VI,VERBUND AG,Austria,Real Estate,4314.0,43.66666667,6,EUR,2024-12-31,,,,,,5493557347.0,1004664774.0,999224865.5,2136008101.0,2.886716572
2025,41.0,2024,-15.9760963984064,VER.VI,VERBUND AG,Austria,Real Estate,4314.0,43.66666667,6,EUR,2024-12-31,-17.177914113211166,-20.50462052894619,-21.100458166572405,-11.693292524238386,-17.24819018704127,9481995624.0,2156729206.0,3116166836.0,4777663138.0,6.210465932
2018,96.0,2017,-5.57002522563219,VWS.CO,Vestas Wind Systems A/S,Denmark,Industrials,35927.0,24.625,8,EUR,2024-12-31,,,,,,,,,,
2019,34.0,2018,12.2759481565958,VWS.CO,Vestas Wind Systems A/S,Denmark,Industrials,35927.0,24.625,8,EUR,2024-12-31,,,,,,,,,,
2020,37.0,2019,38.2802333633071,VWS.CO,Vestas Wind Systems A/S,Denmark,Industrials,35927.0,24.625,8,EUR,2024-12-31,,,,,,,,,,
2021,21.0,2020,120.656996978736,VWS.CO,Vestas Wind Systems A/S,Denmark,Industrials,35927.0,24.625,8,EUR,2024-12-31,,,,,,,,,,
2022,1.0,2021,-30.3264328624914,VWS.CO,Vestas Wind Systems A/S,Denmark,Industrials,35927.0,24.625,8,EUR,2024-12-31,,,,,,17926394904.0,154111562.0,492236929.4,1789534257.0,0.149511217
2023,2.0,2022,2.16724528513315,VWS.CO,Vestas Wind Systems A/S,Denmark,Industrials,35927.0,24.625,8,EUR,2024-12-31,-1299.999999331154,-369.1588785536578,-7.063578626829519,-92.41645243899906,-1273.134328493796,16660149905.0,-1807935638.0,-1324899399.0,135710181.5,-1.794134603
2024,3.0,2023,5.30712606295235,VWS.CO,Vestas Wind Systems A/S,Denmark,Industrials,35927.0,24.625,8,EUR,2024-12-31,-105.12820514392587,-103.12499999933958,6.1852823466536515,987.2881354152488,-104.89821882918157,17690627216.0,88556643.84,41403106.21,1475560702.0,0.092006903
2025,3.0,2024,-54.6555721356895,VWS.CO,Vestas Wind Systems A/S,Denmark,Industrials,35927.0,24.625,8,EUR,2024-12-31,512.4999979621093,1952.777777805285,12.436614220269938,60.32735778293993,548.0519481258607,19890742276.0,573893055.6,849913763.6,2365727486.0,0.563542279
2020,90.0,2019,-3.97564629133865,0345.HK,Vitasoy International Holdings Ltd,Hong Kong,Consumer Staples,6067.0,66.66666667,6,HKD,,,,,,,,,,,
2021,62.0,2020,8.58214057754543,0345.HK,Vitasoy International Holdings Ltd,Hong Kong,Consumer Staples,6067.0,66.66666667,6,HKD,,,,,,,,,,,
2022,45.0,2021,-46.490624929612,0345.HK,Vitasoy International Holdings Ltd,Hong Kong,Consumer Staples,6067.0,66.66666667,6,HKD,,,,,,,957983643.4,69856287.58,107335634.5,503769614.2,0.064971216
2023,27.0,2022,2.12600729977031,0345.HK,Vitasoy International Holdings Ltd,Hong Kong,Consumer Staples,6067.0,66.66666667,6,HKD,,-129.21568683584434,-117.60250193517979,-13.545568997342233,-22.347837409523542,-128.95069901451527,828219308.0,-20223883.56,-18893757.14,391187999.9,-0.018981787
2024,93.0,2023,-51.4623034280107,0345.HK,Vitasoy International Holdings Ltd,Hong Kong,Consumer Staples,6067.0,66.66666667,6,HKD,,-128.85905842268696,-148.07327944726615,-2.471168844085919,-1.917652791475612,-128.8006299171948,807752610.5,5824605.859,9082848.668,383686372.3,0.005477965
2025,83.0,2024,34.2945915504081,0345.HK,Vitasoy International Holdings Ltd,Hong Kong,Consumer Staples,6067.0,66.66666667,6,HKD,,151.16281319796678,121.35573722409177,-1.9467684159220737,3.3083582103549123,154.51543055215674,792027537.8,14824520.68,20105406.63,396380091.9,0.013758611
2016,91.0,2015,18.2886892326607,VIV.PA,Vivendi SA,France,Consumer Discretionary,2700.0,48.0,3,EUR,2024-12-31,,,,,,,,,,
2017,28.0,2016,21.2834195326624,VIV.PA,Vivendi SA,France,Consumer Discretionary,2700.0,48.0,3,EUR,2024-12-31,,,,,,,,,,
2018,25.0,2017,31.7660636099767,VIV.PA,Vivendi SA,France,Consumer Discretionary,2700.0,48.0,3,EUR,2024-12-31,,,,,,,,,,
2025,11.0,2024,0.90387830602981,6552.TW,Voltronic Power Technology Corp.,Taiwan,Industrials,646.0,11.0,1,TWD,2024-12-31,57.14285111571451,4.339956740521743,10.994469923504866,21.813662609860593,76.36752706350357,66350622.92,446517.4429,-3591643.149,1609690.81,0.003724647
2018,88.0,2017,23.2427077173281,WRT1V.HE,Wartsila Oyj Abp,Finland,Health Care,18490.0,88.0,1,EUR,2024-12-31,,,,,,,,,,
2016,33.0,2015,8.88966702391874,WBC.AX,Westpac Banking Corp,Australia,Financials,34168.0,59.66666667,3,AUD,2024-09-30,,,,,,,,,,
2019,71.0,2018,-14.8968563775988,WBC.AX,Westpac Banking Corp,Australia,Financials,34168.0,59.66666667,3,AUD,2024-09-30,,,,,,,,,,
2020,75.0,2019,4.76282850905619,WBC.AX,Westpac Banking Corp,Australia,Financials,34168.0,59.66666667,3,AUD,2024-09-30,,,,,,,,,,
2024,26.0,2023,21.5106725542354,WPM.TO,Wheaton Precious Metals Corp,Canada,Financials,44.0,31.5,2,USD,2024-12-31,-19.810682893847204,0.5773280035479573,-4.601461147942873,1.407653674754191,-19.64981184410709,1016045000.0,537644000.0,512531000.0,573440000.0,1.186
2025,37.0,2024,24.6308255883416,WPM.TO,Wheaton Precious Metals Corp,Canada,Financials,44.0,31.5,2,USD,2024-12-31,-1.770657672849908,44.11830699021132,26.43524647038271,39.96006556919643,-1.5817157821904455,1284639000.0,529140000.0,738651000.0,802587000.0,1.165
2017,77.0,2016,15.4560392001761,WKL.AS,Wolters Kluwer NV,Netherlands,Health Care,21200.0,77.0,1,EUR,2024-12-31,,,,,,,,,,
2019,81.0,2018,56.3547210063952,WDAY,Workday Inc,USA,Health Care,20515.0,72.75,4,USD,2025-01-31,,,,,,,,,,
2020,77.0,2019,5.05257071351663,WDAY,Workday Inc,USA,Health Care,20515.0,72.75,4,USD,2025-01-31,,,,,,,,,,
2021,95.0,2020,42.6429765018331,WDAY,Workday Inc,USA,Health Care,20515.0,72.75,4,USD,2025-01-31,,,,,,,,,,
2022,38.0,2021,15.1555534118305,WDAY,Workday Inc,USA,Health Care,20515.0,72.75,4,USD,2025-01-31,,,,,,5139000000.0,29000000.0,-116000000.0,3711000000.0,0.12
2016,63.0,2015,27.8304452637862,WSP.TO,WSP Global Inc,Canada,Industrials,72600.0,34.0,3,CAD,2024-12-31,,,,,,,,,,
2024,12.0,2023,18.4996673488631,WSP.TO,WSP Global Inc,Canada,Industrials,72600.0,34.0,3,CAD,2024-12-31,22.90502792995927,31.925452139374556,20.98651627131448,21.65632117017032,27.37378416687873,10507958832.0,400311511.8,870713930.0,7931262807.0,3.202492094
2025,27.0,2024,39.8955606513373,WSP.TO,WSP Global Inc,Canada,Industrials,72600.0,34.0,3,CAD,2024-12-31,22.272727271875652,20.6135584623069,11.98016235242898,11.702303385796759,23.890909074776204,11766829360.0,495949571.1,1050199055.0,8859403243.0,3.915774424
2021,70.0,2020,-35.6857066064086,XRX,Xerox Holdings Corp,USA,Information Technology,17600.0,52.25,4,USD,2024-12-31,,,,,,,,,,
2022,26.0,2021,2.30379774789475,XRX,Xerox Holdings Corp,USA,Information Technology,17600.0,52.25,4,USD,2024-12-31,,,,,,7038000000.0,-455000000.0,320000000.0,2403000000.0,-2.56
2023,36.0,2022,-32.0426541311102,XRX,Xerox Holdings Corp,USA,Information Technology,17600.0,52.25,4,USD,2024-12-31,-16.015625000000007,-33.75,0.9803921568627451,-3.537245110278818,-29.230769230769234,7107000000.0,-322000000.0,212000000.0,2318000000.0,-2.15
2024,77.0,2023,32.3687281642428,XRX,Xerox Holdings Corp,USA,Information Technology,17600.0,52.25,4,USD,2024-12-31,-95.81395348837209,66.50943396226415,-3.109610243421978,-0.1725625539257981,-100.31055900621118,6886000000.0,1000000.0,353000000.0,2314000000.0,-0.09
2022,42.0,2021,-33.6180353998939,0968.HK,Xinyi Solar Holdings Ltd,China,Information Technology,9645.0,48.25,4,CNY,2024-12-31,,,,,,1826819494.0,559980472.4,748937820.8,800860978.1,0.063180996
2023,12.0,2022,-34.3431233557558,0968.HK,Xinyi Solar Holdings Ltd,China,Information Technology,9645.0,48.25,4,CNY,2024-12-31,-16.647545410648483,-12.65530494891518,38.1470396658686,-5.535231446183012,-16.197263863731827,2523697051.0,469278957.7,654157455.7,756531469.4,0.052662911
2024,63.0,2023,-44.922657356749,0968.HK,Xinyi Solar Holdings Ltd,China,Information Technology,9645.0,48.25,4,CNY,2024-12-31,12.702189971989966,19.12977903249478,33.20408872641663,18.90817630011466,13.920966863756737,3361667659.0,534607125.9,779296331.5,899577773.4,0.059352254
2025,76.0,2024,-25.8444814305289,0968.HK,Xinyi Solar Holdings Ltd,China,Information Technology,9645.0,48.25,4,CNY,2024-12-31,-73.58329643217931,-54.025594909399366,-9.279303507735595,-46.28748260711529,-73.7627629703093,3049728314.0,140266138.8,358276852.3,483185868.0,0.015678909
2024,25.0,2023,37.2530573425609,XPEV,XPeng Inc,China,Consumer Discretionary,15364.0,28.5,2,CNY,2024-12-31,11.610486864161924,25.423515644670925,14.228006229483142,-85.39190795293945,13.533283587197953,4267677681.0,-1443485678.0,-1519027972.0,62765025.39,-1.65831943
2025,32.0,2024,-16.9930089004488,XPEV,XPeng Inc,China,Consumer Discretionary,15364.0,28.5,2,CNY,2024-12-31,-48.65771813335142,-36.87584677999596,33.21886733179464,1195.7338386253139,-44.1943950967278,5685351868.0,-805545914.3,-958873544.5,813267672.8,-0.851419036
2023,64.0,2022,-11.7699325737034,1585.HK,Yadea Group Holdings Ltd,China,Consumer Discretionary,12002.0,41.66666667,3,CNY,2024-12-31,55.10638270539068,96.42385596808948,15.17347229977809,36.87755456199451,57.80225558729673,4321013240.0,300653034.5,336739846.0,781025463.4,0.101419032
2024,42.0,2023,6.30165748487977,1585.HK,Yadea Group Holdings Ltd,China,Consumer Discretionary,12002.0,41.66666667,3,CNY,2024-12-31,20.713306551772252,9.354154512501617,11.923311047295009,4.831287284250146,22.16766137446054,4836221089.0,367300781.1,368239011.5,818759047.3,0.122426267
2025,19.0,2024,-0.921661972007557,1585.HK,Yadea Group Holdings Ltd,China,Consumer Discretionary,12002.0,41.66666667,3,CNY,2024-12-31,-52.15909098984453,-48.496770934874185,-18.774434362920005,-27.12309097924761,-51.806899438145514,3928247935.0,177013634.8,189654981.6,596686286.0,0.058569839
2019,82.0,2018,-10.7350767027008,6841.T,Yokogawa Electric Corp.,Japan,Industrials,,82.0,1,JPY,2025-03-31,,,,,,,,,,
2024,33.0,2023,-40.7901612716937,3898.HK,Zhuzhou CRRC Times Electric Co Ltd,China,Industrials,10010.0,33.0,1,CNY,2024-12-31,19.44444435570371,25.257586869947996,22.472205675850635,6.703081413636681,18.973796945749612,3033480178.0,423032850.5,353462299.1,707560594.6,0.299109629
